,text,text_2,score,length
17726,Medicamentos,Intergubernamentales,9.827388386320136,32
17745,pedopornografía,PSEVertsALEGUENGL,9.827341148926124,32
17781,Interparlamentaria,Finanzminister,9.827277628539552,32
17797,HamburgoCopenhague,overthecounter,9.827246518448767,32
17847,OloronCanfranc,Intergubernamental,9.827148033385413,32
17905,sobrecomercialización,Disneyworld,9.827008605757657,32
17936,carreteraferrocarril,Polluterpays,9.826955615937488,32
18125,Europafortaleza,Höhereinstufungen,9.826565090860335,32
18139,Interparlamentario,administration,9.82653659860384,32
18171,nachweislichen,Wohlfahrtsverbände,9.82645709119973,32
18188,Interinstitucional,Presupuestario,9.826422927813043,32
18230,Wohlfahrtsverbände,overthecounter,9.826308838477875,32
18260,upadministration,Steuereintreiber,9.826243514942611,32
18287,Conservadores,LanguedocRoussillon,9.82617635293108,32
18317,ParísStGermain,HamburgoCopenhague,9.82612189295129,32
18472,Møllergårdens,LanguedocRoussillon,9.825768821864619,32
18478,Interuniversitaire,homgeneización,9.825763001601253,32
18495,SurEuropaAtlántico,Vicepresidenta,9.825729772853492,32
18555,sobrecomercialización,Bertelsmann,9.825624876260758,32
18730,OloronCanfranc,CristianoDemócrata,9.825292452772135,32
18797,disgregaciones,disfuncionamientos,9.825143874883475,32
19056,VodafoneMannesmann,disgregaciones,9.824576488636014,32
19060,Constitucional,VodafoneMannesmann,9.82456162462113,32
19120,LanguedocRoussillon,megaoperación,9.82445071123485,32
19169,KreisslDörfler,SurEuropaAtlántico,9.82435025791048,32
19203,nachweislichen,Interparlamentario,9.824254819293177,32
19426,sobrecomercialización,Kuckelkorns,9.82372346469823,32
19533,imprescindibilidad,rastreabilidad,9.823487523657525,32
19568,Complementariedad,euromediteránea,9.82340242125537,32
19573,coresponsabilidad,homologabilidad,9.823391928165947,32
19713,preabolicionista,esterilizaciones,9.823086590104962,32
19808,Vallelelersundi,superdiplomáticos,9.822888043305454,32
19815,responsabilidades,liberalizadores,9.82287654160455,32
19816,liberalizadores,Responsabilidades,9.82287654160455,32
19817,MatikainenKallström,SOSDemocracia,9.822875384052791,32
19847,imprescindibilidad,insensibilidad,9.822816905615474,32
19866,profesionalidad,coresponsabilidad,9.82277357303458,32
19897,coresponsabilidad,Europafortaleza,9.822708927743617,32
19900,coresponsabilidad,superficialidad,9.822707172169842,32
20008,descubrimiento,Intergubernamental,9.822505159104335,32
20028,Hispanoamérica,demócratacristiana,9.822462717537652,32
20047,Subsecretario,LanguedocRoussillon,9.82242099492505,32
20051,BoumedieneThiery,QuisthoudtRowohl,9.822414947231824,32
20067,Interparlamentaria,juridictionnel,9.822370996493051,32
20086,comunitarización,QuisthoudtRowohl,9.82233651072939,32
20280,Wohlfahrtsverbände,implementation,9.821997545563846,32
20293,chiffresclés,Intergubernamentales,9.82197446337932,32
20310,nongovernmental,Stimmbürgerschaft,9.8219465481657,32
20334,Característico,demócratacristiana,9.821889722886405,32
20364,trastrocamiento,aprovisionamiento,9.821833381136774,32
20484,vulnerabilidad,imprescindibilidad,9.821625092186762,32
20527,toxicodependencia,jurisprudencias,9.82153710766298,32
20560,Koulourianos,Intergubernamentales,9.821477582686013,32
20631,euromediterréanea,euromediteránea,9.82132372562372,32
20680,Intergubernamental,Presupuestaria,9.82124552589045,32
20803,imprescindibilidad,intranquilidad,9.82102860247759,32
20804,abastecimiento,autoabastecimiento,9.821027910181199,32
20821,Intergubernamentales,Jungfernrede,9.821006689312954,32
20867,LanguedocRoussillon,Kitzsteinhorn,9.820914003474435,32
20897,imprescindibilidad,judeocristiano,9.820846325521247,32
20984,imprescindibilidad,siniestralidad,9.820693661664748,32
20993,sostenibilidad,imprescindibilidad,9.820674779450922,32
20999,carreteraferrocarril,Beaconsfield,9.82066088905988,32
21157,Stimmbürgerschaft,pedopornografía,9.820379146705033,32
21176,disfuncionamientos,Diamantopoulou,9.820330401034408,32
21249,chiffresclés,carreteraferrocarril,9.820197206848052,32
21296,Constitucionales,Euromediterráneo,9.82011748181318,32
21303,administration,HamburgoCopenhague,9.820105957099038,32
21399,puntualizaciones,Constitucionales,9.819928620290273,32
21416,Proporcionales,Interparlamentario,9.819903187235491,32
21489,imprescindibilidad,clandestinidad,9.819777315346553,32
21544,overstretching,SurEuropaAtlántico,9.81966349238391,32
21565,Intergubernamental,overstretching,9.819635203761951,32
21596,imprescindibilidad,disponibilidad,9.819573590619502,32
21624,disfuncionamientos,Centroafricana,9.819525458466813,32
21718,Steuereintreiber,Constitucionales,9.819328652669423,32
21728,toxicodependencia,miniconferencia,9.819307631760058,32
21792,administraciones,preabolicionista,9.819215878968372,32
21793,preabolicionista,Administraciones,9.819215878968372,32
21794,condicionalidad,coresponsabilidad,9.819211950038028,32
21831,VodafoneMannesmann,ParísStGermain,9.819149016403303,32
21834,francoalemana,LanguedocRoussillon,9.819146224748366,32
21869,homgeneización,continentalización,9.819092282737914,32
21892,Finansplatz,sobrecomercialización,9.819052858184158,32
21927,LanguedocRoussillon,KreissDörfler,9.818983520051022,32
21989,disgregaciones,Interuniversitaire,9.818868994410414,32
22058,Biotecnologías,Wohlfahrtsverbände,9.818725868539724,32
22079,KreisslDörfler,disfuncionamientos,9.818674436660288,32
22099,GarciaOrcoyen,MatikainenKallström,9.818655181672803,32
22110,Alyssandrakis,MatikainenKallström,9.81863275225911,32
22303,Interinstitucional,Presupuestaria,9.818265803528446,32
22415,Voluntariado,Intergubernamentales,9.818059220004562,32
22529,Vicepresidencia,PSEVertsALEGUENGL,9.817846360636443,32
22548,CreutzfeldtJacob,comunitarización,9.81780854594622,32
22552,CristianoDemócrata,Proporcionales,9.817800733423429,32
22650,Euromediterráneo,Steuereintreiber,9.81759424850527,32
22700,Interparlamentaria,nachweislichen,9.817517564585128,32
22861,preabolicionista,puntualizaciones,9.817231386114655,32
22912,Cederschiöld,carreteraferrocarril,9.817165129667758,32
22921,BadenWürttemberg,Socialdemócratas,9.81714680074285,32
22924,desfiscalización,autosatisfacción,9.817130409523745,32
23091,LanguedocRoussillon,proyectomarco,9.816868175020222,32
23198,reglamentomarco,PSEVertsALEGUENGL,9.816715799148728,32
23205,Constitucionales,liberalizaciones,9.81670579172839,32
23261,esterilizaciones,Constitucionales,9.81659201186223,32
23298,Intergubernamentales,Presupuestos,9.816507191283879,32
23354,imprescindibilidad,patentabilidad,9.816412369068544,32
23378,unilateralidad,imprescindibilidad,9.81636421859729,32
23386,condicionalidades,liberalizadores,9.816350551449561,32
23423,imprescindibilidad,homgeneización,9.81627845591021,32
23441,LanguedocRoussillon,Atxalandabaso,9.81624420026387,32
23530,desresponsabiliza,estabilizadores,9.816080941174686,32
23581,inadmisibilidad,coresponsabilidad,9.815992393659746,32
23607,cuasipoliciales,desresponsabiliza,9.815936514054078,32
23620,socioeconómicio,toxicodependencia,9.815916261378247,32
23786,judeocristiano,Intergubernamental,9.815628077006405,32
23805,Møllergårdens,MatikainenKallström,9.81558623228985,32
23901,trastrocamiento,perfeccionamiento,9.815435298698288,32
23905,Vicepresidencia,coresponsabilidad,9.815425799011516,32
23908,toxicodependencia,inconveniencias,9.815421613070477,32
23933,upadministration,BoumedieneThiery,9.815383042785628,32
23958,preabolicionista,discriminaciones,9.815322991188767,32
24003,trastrocamiento,estrangulamientos,9.815239872035008,32
24006,superdiplomáticos,hortofrutícolas,9.815232154339,32
24340,SurEuropaAtlántico,Vicepresidente,9.814640372203833,32
24460,liberalizaciones,preabolicionista,9.81442232022486,32
24479,Administraciones,Constitucionales,9.814393167306996,32
24480,Constitucionales,administraciones,9.814393167306996,32
24568,pedopornografía,toxicodependencia,9.814234034893909,32
24590,Vicepresidente,VodafoneMannesmann,9.81419778343064,32
24669,CristianoDemócrata,Biotecnologías,9.81407942731484,32
24825,VodafoneMannesmann,Biotecnologías,9.813827791813095,32
25015,Complementariedad,pedopornografía,9.813515202457356,32
25043,CristianoDemócrata,overstretching,9.813458029509189,32
25096,gobernabilidad,imprescindibilidad,9.81336508152989,32
25187,hospitalizaciones,Institucionales,9.813196421165204,32
25245,MatikainenKallström,Subsecretario,9.813091638347924,32
25315,Interparlamentario,overstretching,9.812972150303208,32
25345,disfuncionamientos,Proporcionales,9.812922869375354,32
25377,CristianoDemócrata,descubrimiento,9.8128594844836,32
25416,BushillMatthews,superdiplomáticos,9.812809630102336,32
25471,imprescindibilidad,reciclabilidad,9.81271741246098,32
25577,BoumédieneThiery,israelípalestina,9.812529209222223,32
25596,indivisibilidad,coresponsabilidad,9.812484899192931,32
25606,preabolicionista,intervencionismo,9.812463209333501,32
25627,israelípalestina,Euromediterráneo,9.812445473461455,32
25697,Intergubernamentales,Inspectorate,9.812334476655408,32
25735,HamburgoCopenhague,Finanzminister,9.812264859659969,32
25936,Staffordshire,LanguedocRoussillon,9.811966487903703,32
25964,esterilizaciones,desfiscalización,9.811922970312546,32
26000,puntualizaciones,desfiscalización,9.8118479693246,32
26074,BoumedienneThiery,liberalizadores,9.811732881120832,32
26078,preabolicionista,uniformizaciones,9.81172815546617,32
26106,consultants,sobrecomercialización,9.811686435341043,32
26126,preabolicionista,reorganizaciones,9.81166267295784,32
26159,imprescindibilidad,Finanzminister,9.81161328530601,32
26216,EuropeaTúnez,Intergubernamentales,9.811497786323738,32
26232,conferenciantes,toxicodependencia,9.81147106466868,32
26235,contraprestación,comunitarización,9.811468729659568,32
26320,administration,Interparlamentaria,9.811332857478678,32
26354,Complementariedad,Vicepresidencia,9.81125949171916,32
26435,imprescindibilidad,LIFENaturaleza,9.811165853165136,32
26449,prohibicionistas,comunitarización,9.811138879215026,32
26559,CreutzfeldtJacob,preabolicionista,9.810983618697113,32
26589,susceptibilidades,liberalizadores,9.81093081095177,32
26718,disfuncionamientos,nachweislichen,9.810747437519483,32
26738,conveniomarco,LanguedocRoussillon,9.810723413761428,32
26789,liberalizadores,Stimmbürgerschaft,9.810645974489123,32
26791,comercializadas,desresponsabiliza,9.810643030623972,32
26840,esterilizaciones,comunitarización,9.810552943571908,32
26841,Höhereinstufungen,pedopornografía,9.810552797604718,32
26846,Constitucionales,reorganizaciones,9.810545185375444,32
26875,trastrocamiento,condicionamientos,9.8104973064501,32
26904,liberalizaciones,desfiscalización,9.81046118758005,32
26916,Herzogenrath,carreteraferrocarril,9.810447779122185,32
27055,Interraciales,LanguedocRoussillon,9.810245561044699,32
27060,autoabastecimiento,descubrimiento,9.810239736365663,32
27061,coresponsabilidad,territorialidad,9.810238756122255,32
27158,comunitarización,uniformizaciones,9.810091514991981,32
27262,imprescindibilidad,inviolabilidad,9.809934147292765,32
27428,overstretching,disfuncionamientos,9.809681325962424,32
27453,judeocristiano,demócratacristiana,9.809644197927414,32
27518,disfuncionamientos,funcionamiento,9.809541397896593,32
27557,espantapájaros,disfuncionamientos,9.809466107556693,32
27569,discriminaciones,comunitarización,9.80944797472517,32
27658,preabolicionista,reivindicaciones,9.80930890737341,32
27680,Constitucionales,discriminaciones,9.809272496619126,32
27821,deslocalizaciones,Institucionales,9.809060704721212,32
27964,SurEuropaAtlántico,overthecounter,9.808846937425956,32
27976,Intergubernamental,Presupuestario,9.808824251686357,32
27987,turcochipriota,Wohlfahrtsverbände,9.808815260818413,32
28004,Intergubernamental,Centroafricana,9.80879204490428,32
28043,preabolicionista,mercantilización,9.808749472067847,32
28065,comunitarización,desconcentración,9.808722202770754,32
28108,puntualizaciones,comunitarización,9.808660247040002,32
28258,complementario,Interparlamentario,9.80844342507966,32
28290,imprescindibilidad,previsibilidad,9.80838715708752,32
28295,ParísStGermain,disfuncionamientos,9.80837440978753,32
28330,criptocristianos,upadministration,9.808318441665469,32
28343,preabolicionista,infrautilización,9.808291643848829,32
28388,comunitarización,superexplotación,9.808218948623455,32
28527,racionalizaciones,Institucionales,9.807990839468228,32
28545,Managementknow,Interinstitucional,9.807968921665491,32
28568,Finanzminister,SurEuropaAtlántico,9.807932026632663,32
28602,OloronCanfranc,disfuncionamientos,9.807881556660895,32
28835,imprescindibilidad,inelegibilidad,9.807512223223247,32
28851,directivamarco,imprescindibilidad,9.807488618587566,32
28966,imprescindibilidad,compatibilidad,9.807311096966856,32
28967,Compatibilidad,imprescindibilidad,9.807311096966856,32
29207,sobreexplotación,comunitarización,9.806944248432277,32
29234,Radiodifusión,LanguedocRoussillon,9.806904460849719,32
29259,implementation,autoabastecimiento,9.806856638118461,32
29280,Intergubernamentales,Papayannakis,9.80681805689631,32
29312,sobrecomercialización,preotección,9.806776677105237,32
29457,superdiplomáticos,trastrocamiento,9.806573274699442,32
29618,imprescindibilidad,competitividad,9.806339211992922,32
29708,Wohlfahrtsverbände,disgregaciones,9.806223544046674,32
29740,LanguedocRoussillon,Armonizaremos,9.80618737607056,32
29938,Institucionales,conservacionistas,9.805875024185571,32
29990,comunitarización,administraciones,9.805813922584427,32
29991,administraciones,comunitarización,9.805813922584427,32
30152,toxicodependencia,autoconsciencia,9.805569917862172,32
30162,nachweislichen,HamburgoCopenhague,9.805557902035831,32
30347,interdependencias,Vicepresidencia,9.805288518431354,32
30355,SurEuropaAtlántico,Proporcionales,9.805282262506003,32
30375,desfiscalización,reivindicaciones,9.805244446397232,32
30418,biodiversidad,LanguedocRoussillon,9.805171535411292,32
30421,reivindicaciones,comunitarización,9.805161811528778,32
30426,liberalizaciones,comunitarización,9.805158905388767,32
30437,Hispanoamérica,Wohlfahrtsverbände,9.805149408229104,32
30467,reivindicaciones,Constitucionales,9.805107303584602,32
30510,Commonwealth,carreteraferrocarril,9.805038165645794,32
30622,vicepresidentes,toxicodependencia,9.804924819956728,32
30635,fallecimientos,disfuncionamientos,9.804907263612652,32
30645,Stimmbürgerschaft,euromediteránea,9.804902185384957,32
30691,drogodependencias,Vicepresidencia,9.804844378277926,32
30694,preabolicionista,euroescepticismo,9.804838137660042,32
30704,disfuncionamientos,reconocimiento,9.804830763083043,32
30705,Reconocimiento,disfuncionamientos,9.804830763083043,32
30720,Wohlfahrtsverbände,administration,9.804804999001664,32
30777,Steuereintreiber,Socialdemócratas,9.80473469239377,32
30847,Intergubernamentales,RandzioPlath,9.804631561328767,32
30889,desresponsabiliza,sensacionalismo,9.804580289892197,32
30959,Intergubernamentales,Observatorio,9.804491490382844,32
31063,Constitucionales,uniformizaciones,9.804360303638731,32
31069,comunitarización,EuropeaIzquierda,9.80435474539479,32
31097,LanguedocRoussillon,reponderación,9.804302419318375,32
31182,uniformizaciones,desfiscalización,9.8041777690049,32
31231,Intergubernamentales,Brandemburgo,9.804114203789103,32
31257,LanguedocRoussillon,Herefordshire,9.804081617833624,32
31275,electrodomésticos,euromediteránea,9.804062029979395,32
31299,emplazamientos,disfuncionamientos,9.804013704859404,32
31310,Socialdemócratas,comunitarización,9.804000079095713,32
31333,reorganizaciones,comunitarización,9.803966326702586,32
31439,enjuiciamiento,disfuncionamientos,9.803797940130428,32
31440,disfuncionamientos,enjuiciamiento,9.803797940130428,32
31504,PSEVertsALEGUENGL,Latinoamericano,9.80371471095083,32
31587,Staffordshire,MatikainenKallström,9.803603639097672,32
31715,antiliberalismo,desresponsabiliza,9.803416846487528,32
31758,implementation,perfeccionamientos,9.80336406280821,32
31878,desresponsabiliza,eurofederalista,9.803209456785172,32
31992,contraposiciones,Constitucionales,9.803069449069636,32
32195,antidiscriminación,homgeneización,9.80281442910142,32
32400,reorganizaciones,desfiscalización,9.802558934467099,32
32414,BoumedienneThiery,Europafortaleza,9.802531296996882,32
32457,MatikainenKallström,autoimpusiera,9.802488766060007,32
32472,intervencionistas,Institucionales,9.802467499772003,32
32477,upadministration,BadenWürttemberg,9.802459072521552,32
32574,liberalizadores,israelopalestinas,9.80234332753672,32
32665,BoumedienneThiery,Vicepresidencia,9.802221129920634,32
32718,desfiscalización,sobreexplotación,9.802160686243298,32
32730,LanguedocRoussillon,decisiónmarco,9.802140467251126,32
32762,preabolicionista,contraposiciones,9.802101808734418,32
32767,desfiscalización,simplificaciones,9.802099014668444,32
32811,directivamarco,Intergubernamental,9.802045123754631,32
32823,overstretching,Interparlamentaria,9.802031383491938,32
32848,superexplotación,desfiscalización,9.802000737294275,32
32851,Proporcionales,Interparlamentaria,9.801996788116593,32
32888,VodafoneMannesmann,nachweislichen,9.801940439367579,32
32942,imprescindibilidad,conflictividad,9.801862076291945,32
